Time,proximity,ambient,leanForward,qW,qX,qY,qZ,aX,aY,aZ,power,cal
1548734400010,64384.0,24.0,79.38471703851202,0.34588623046875,0.23822021484375,0.59259033203125,0.6873779296875,-0.01171875,0.015625,0.02734375,0.001129150390625,3.0
1548734400060,64174.0,24.0,79.37981396913528,0.34552001953125,0.2386474609375,0.59234619140625,0.68756103515625,0.05859375,-0.01171875,0.05859375,0.0070037841796875,3.0
1548734400110,64453.0,24.0,79.33419275283813,0.3455810546875,0.23870849609375,0.59197998046875,0.68780517578125,0.04296875,-0.04296875,0.00390625,0.0037078857421875,3.0
1548734400160,65127.0,24.0,79.28941440582275,0.3458251953125,0.23858642578125,0.59173583984375,0.68798828125,0.04296875,0.078125,-0.00390625,0.007965087890625,3.0
1548734400210,65326.0,24.0,79.26861703395844,0.3458251953125,0.23834228515625,0.5916748046875,0.6881103515625,0.01171875,-0.00390625,0.02734375,0.0009002685546875,3.0
1548734400260,65535.0,24.0,79.24035906791687,0.3458251953125,0.23785400390625,0.5916748046875,0.68829345703125,0.00390625,0.00390625,-0.01171875,0.0001678466796875,3.0
1548734400310,65535.0,24.0,79.23447939753532,0.34588623046875,0.2374267578125,0.591796875,0.68829345703125,0.01171875,0.0390625,-0.00390625,0.001678466796875,3.0
1548734400360,65535.0,24.0,79.24028927087784,0.3458251953125,0.2369384765625,0.592041015625,0.68829345703125,0.02734375,0.0390625,-0.09765625,0.011810302734375,3.0
1548734400410,65535.0,24.0,79.10100078582764,0.3458251953125,0.2349853515625,0.591796875,0.68914794921875,-0.140625,0.0390625,0.03125,0.02227783203125,3.0
1548734400460,65535.0,24.0,78.98012781143188,0.34588623046875,0.23358154296875,0.59149169921875,0.68988037109375,0.0,0.00390625,0.0234375,0.0005645751953125,3.0
1548734400510,65535.0,22.0,78.94386792182922,0.345947265625,0.23272705078125,0.591552734375,0.6900634765625,-0.03125,-0.03515625,-0.01953125,0.002593994140625,3.0
1548734400560,65535.0,22.0,78.87021732330322,0.34613037109375,0.23199462890625,0.59130859375,0.6904296875,-0.015625,0.01171875,0.046875,0.0025787353515625,3.0
1548734400610,65535.0,22.0,78.85879218578339,0.3460693359375,0.231689453125,0.59136962890625,0.6905517578125,-0.046875,0.046875,-0.01953125,0.0047760009765625,3.0
1548734400660,65535.0,22.0,78.91438627243042,0.345703125,0.23187255859375,0.5916748046875,0.69036865234375,-0.0078125,0.0390625,-0.05078125,0.0041656494140625,3.0
1548734400710,65535.0,22.0,78.93105798959732,0.345458984375,0.23199462890625,0.591796875,0.6904296875,0.0234375,-0.00390625,0.0703125,0.0055084228515625,3.0
1548734400760,65535.0,22.0,78.9881808757782,0.34503173828125,0.2322998046875,0.592041015625,0.69024658203125,0.0234375,-0.00390625,-0.00390625,0.000579833984375,3.0
1548734400810,65535.0,22.0,79.0098614692688,0.3447265625,0.23236083984375,0.59222412109375,0.6903076171875,0.015625,0.00390625,-0.00390625,0.000274658203125,3.0
1548734400860,65535.0,22.0,79.03057563304901,0.34442138671875,0.23236083984375,0.59234619140625,0.6903076171875,0.015625,-0.00390625,0.00390625,0.000274658203125,3.0
1548734400910,65535.0,22.0,79.08034777641296,0.3441162109375,0.232421875,0.5926513671875,0.69012451171875,0.0078125,0.00390625,0.01171875,0.000213623046875,3.0
1548734400960,65535.0,22.0,79.13107371330261,0.34381103515625,0.2325439453125,0.593017578125,0.69000244140625,-0.03125,0.0390625,-0.01953125,0.0028839111328125,3.0
1548734401010,65535.0,22.0,79.18915343284607,0.34344482421875,0.232666015625,0.5933837890625,0.6898193359375,-0.03125,0.00390625,-0.05078125,0.003570556640625,3.0
1548734401060,65535.0,22.0,79.2032823562622,0.34326171875,0.23260498046875,0.593505859375,0.6898193359375,-0.03125,-0.01171875,0.03515625,0.002349853515625,3.0
1548734401110,65535.0,22.0,79.22814691066742,0.34283447265625,0.23260498046875,0.59368896484375,0.68988037109375,0.04296875,-0.01171875,0.00390625,0.0019989013671875,3.0
1548734401160,65535.0,22.0,79.28189444541931,0.3424072265625,0.23297119140625,0.59393310546875,0.68975830078125,0.0078125,-0.05078125,-0.02734375,0.003387451171875,3.0
1548734401210,65535.0,22.0,79.31746006011963,0.3421630859375,0.23309326171875,0.5941162109375,0.68963623046875,0.02734375,-0.01171875,-0.02734375,0.0016326904296875,3.0
1548734401260,65535.0,22.0,79.34059190750122,0.341796875,0.2332763671875,0.59423828125,0.689697265625,-0.015625,0.0234375,-0.01171875,0.0009307861328125,3.0
1548734401310,65535.0,22.0,79.36695873737335,0.3414306640625,0.2333984375,0.5943603515625,0.689697265625,-0.0234375,0.03125,-0.04296875,0.0033721923828125,3.0
1548734401360,65535.0,22.0,79.39900600910187,0.34088134765625,0.233642578125,0.594482421875,0.68975830078125,0.00390625,-0.01171875,0.00390625,0.0001678466796875,3.0
1548734401410,65535.0,22.0,79.41038793325424,0.34051513671875,0.23388671875,0.594482421875,0.68988037109375,-0.00390625,-0.01171875,0.00390625,0.0001678466796875,3.0
1548734401460,65535.0,22.0,79.41441003978252,0.34033203125,0.23394775390625,0.594482421875,0.68994140625,-0.00390625,0.0234375,0.00390625,0.000579833984375,3.0
1548734401510,65535.0,22.0,79.42258214950562,0.3402099609375,0.23406982421875,0.594482421875,0.68994140625,-0.0390625,0.0234375,0.01171875,0.0022125244140625,3.0
1548734401560,65535.0,22.0,79.44322562217712,0.340087890625,0.23431396484375,0.59454345703125,0.68988037109375,0.02734375,-0.01171875,0.05078125,0.0034637451171875,3.0
1548734401610,65535.0,22.0,79.45811760425568,0.34002685546875,0.23443603515625,0.5946044921875,0.6898193359375,-0.01171875,-0.01953125,0.04296875,0.0023651123046875,3.0
1548734401660,65535.0,22.0,79.4662911593914,0.33990478515625,0.23455810546875,0.5946044921875,0.6898193359375,-0.01171875,0.015625,-0.07421875,0.005889892578125,3.0
1548734401710,65535.0,22.0,79.4463472366333,0.33990478515625,0.2344970703125,0.594482421875,0.68994140625,0.02734375,-0.01171875,0.00390625,0.0009002685546875,3.0
1548734401760,65535.0,22.0,79.43802905082703,0.33978271484375,0.234375,0.594482421875,0.6900634765625,0.02734375,-0.01171875,0.04296875,0.0027313232421875,3.0
1548734401810,65535.0,22.0,79.46039140224457,0.3397216796875,0.23443603515625,0.5946044921875,0.68994140625,-0.01171875,-0.05078125,0.00390625,0.0027313232421875,3.0
1548734401860,65535.0,22.0,79.48961985111237,0.33978271484375,0.23443603515625,0.5948486328125,0.68975830078125,0.02734375,-0.01171875,0.00390625,0.0009002685546875,3.0
1548734401910,65535.0,22.0,79.47646790742874,0.3399658203125,0.234375,0.59478759765625,0.68975830078125,-0.01171875,0.0703125,-0.03515625,0.006317138671875,3.0
1548734401960,65535.0,22.0,79.47472482174635,0.34002685546875,0.234375,0.5947265625,0.689697265625,0.02734375,0.03125,0.00390625,0.001739501953125,3.0
