start,end,prox_eps,prox_pmin,prox_pmax,prox_length,chewing_gt,date_exp
2019-01-12 09:04:51.240000-06:00,2019-01-12 09:04:56.640000-06:00,0.5,400,600,12,0,0
2019-01-12 09:04:56.890000-06:00,2019-01-12 09:04:59.340000-06:00,0.3999999999999999,500,700,5,0,0
2019-01-12 09:05:00.140000-06:00,2019-01-12 09:05:03.590000-06:00,0.19999999999999996,500,600,7,0,0
2019-01-12 09:05:00.140000-06:00,2019-01-12 09:05:04.240000-06:00,0.4444444444444444,450,650,8,0,0
2019-01-12 09:05:00.140000-06:00,2019-01-12 09:05:04.240000-06:00,0.5,500,750,8,0,0
2019-01-12 09:05:04.440000-06:00,2019-01-12 09:05:07.440000-06:00,0.1428571428571428,700,800,5,0,0
2019-01-12 09:05:06.740000-06:00,2019-01-12 09:05:13.990000-06:00,0.3999999999999999,500,700,13,0,0
2019-01-12 09:05:06.740000-06:00,2019-01-12 09:05:18.840000-06:00,0.5,500,750,21,0,0
2019-01-12 09:05:07.440000-06:00,2019-01-12 09:05:14.890000-06:00,0.5,400,600,16,0,0
2019-01-12 09:05:07.840000-06:00,2019-01-12 09:05:13.990000-06:00,0.33333333333333326,600,800,10,0,0
2019-01-12 09:05:07.840000-06:00,2019-01-12 09:05:31.490000-06:00,0.5,600,900,34,0,0
2019-01-12 09:05:14.240000-06:00,2019-01-12 09:05:24.790000-06:00,0.5555555555555556,450,700,19,0,0
2019-01-12 09:05:14.240000-06:00,2019-01-12 09:05:17.090000-06:00,0.23076923076923084,650,800,5,0,0
2019-01-12 09:05:17.090000-06:00,2019-01-12 09:05:19.440000-06:00,0.375,400,550,6,0,0
2019-01-12 09:05:17.590000-06:00,2019-01-12 09:05:20.240000-06:00,0.4545454545454546,550,800,5,0,0
2019-01-12 09:05:19.640000-06:00,2019-01-12 09:05:24.790000-06:00,0.33333333333333326,450,600,10,0,0
2019-01-12 09:05:20.490000-06:00,2019-01-12 09:05:24.790000-06:00,0.2727272727272727,550,700,8,0,0
2019-01-12 09:05:20.490000-06:00,2019-01-12 09:05:31.490000-06:00,0.4545454545454546,550,800,18,0,0
2019-01-12 09:05:25.140000-06:00,2019-01-12 09:05:30.790000-06:00,0.5,400,600,12,0,0
2019-01-12 09:05:25.140000-06:00,2019-01-12 09:05:31.490000-06:00,0.5555555555555556,450,700,13,0,0
2019-01-12 09:05:25.140000-06:00,2019-01-12 09:05:31.490000-06:00,0.3999999999999999,500,700,12,0,0
2019-01-12 09:05:34.740000-06:00,2019-01-12 09:05:41.890000-06:00,0.3571428571428572,700,950,10,0,0
2019-01-12 09:05:34.740000-06:00,2019-01-12 09:05:42.940000-06:00,0.375,800,1100,10,0,0
2019-01-12 09:05:35.690000-06:00,2019-01-12 09:05:40.990000-06:00,0.1428571428571428,700,800,8,0,0
2019-01-12 09:05:35.690000-06:00,2019-01-12 09:05:41.890000-06:00,0.5,600,900,9,0,0
2019-01-12 09:05:36.790000-06:00,2019-01-12 09:05:39.390000-06:00,0.5,500,750,5,0,0
2019-01-12 09:05:50.640000-06:00,2019-01-12 09:05:54.490000-06:00,0.3846153846153846,650,900,6,0,0
2019-01-12 09:05:50.640000-06:00,2019-01-12 09:05:55.440000-06:00,0.46153846153846145,650,950,7,0,0
2019-01-12 09:05:50.640000-06:00,2019-01-12 09:05:55.440000-06:00,0.23529411764705888,850,1050,6,0,0
2019-01-12 09:05:59.590000-06:00,2019-01-12 09:06:08.140000-06:00,0.5384615384615385,650,1000,11,0,0
2019-01-12 09:06:00.890000-06:00,2019-01-12 09:06:10.990000-06:00,0.46666666666666656,750,1100,12,0,0
2019-01-12 09:06:02.140000-06:00,2019-01-12 09:06:05.340000-06:00,0.5,500,750,6,0,0
2019-01-12 09:06:02.290000-06:00,2019-01-12 09:06:05.340000-06:00,0.3999999999999999,500,700,6,0,0
2019-01-12 09:06:03.290000-06:00,2019-01-12 09:06:10.690000-06:00,0.41666666666666674,600,850,11,0,0
2019-01-12 09:06:05.640000-06:00,2019-01-12 09:06:09.190000-06:00,0.25,600,750,6,0,0
2019-01-12 09:06:05.640000-06:00,2019-01-12 09:06:10.690000-06:00,0.33333333333333326,600,800,8,0,0
2019-01-12 09:06:06.490000-06:00,2019-01-12 09:06:08.940000-06:00,0.5555555555555556,450,700,5,0,0
2019-01-12 09:06:15.990000-06:00,2019-01-12 09:06:19.390000-06:00,0.33333333333333326,750,1000,5,0,0
2019-01-12 09:06:40.090000-06:00,2019-01-12 09:06:45.740000-06:00,0.46666666666666656,750,1100,7,0,0
2019-01-12 09:07:16.990000-06:00,2019-01-12 09:07:22.190000-06:00,0.1578947368421053,950,1100,6,0,0
2019-01-12 09:07:17.240000-06:00,2019-01-12 09:07:21.140000-06:00,0.46153846153846145,650,950,6,0,0
2019-01-12 09:07:30.990000-06:00,2019-01-12 09:07:34.390000-06:00,0.46153846153846145,650,950,5,0,0
2019-01-12 09:07:58.390000-06:00,2019-01-12 09:08:00.640000-06:00,0.5,500,750,5,0,0
2019-01-12 09:07:58.890000-06:00,2019-01-12 09:08:05.040000-06:00,0.5384615384615385,650,1000,8,0,0
2019-01-12 09:07:58.890000-06:00,2019-01-12 09:08:04.390000-06:00,0.46666666666666656,750,1100,7,0,0
2019-01-12 09:08:02.940000-06:00,2019-01-12 09:08:07.040000-06:00,0.25,600,750,7,0,0
2019-01-12 09:08:03.690000-06:00,2019-01-12 09:08:06.290000-06:00,0.16666666666666674,600,700,5,0,0
2019-01-12 09:08:13.140000-06:00,2019-01-12 09:08:17.740000-06:00,0.5,600,900,7,0,0
2019-01-12 09:08:13.140000-06:00,2019-01-12 09:08:21.190000-06:00,0.4285714285714286,700,1000,11,0,0
2019-01-12 09:08:15.590000-06:00,2019-01-12 09:08:18.690000-06:00,0.2727272727272727,550,700,6,0,0
2019-01-12 09:08:15.590000-06:00,2019-01-12 09:08:20.190000-06:00,0.4545454545454546,550,800,8,0,0
2019-01-12 09:08:25.240000-06:00,2019-01-12 09:08:28.440000-06:00,0.2857142857142858,700,900,5,0,0
2019-01-12 09:08:45.240000-06:00,2019-01-12 09:08:47.740000-06:00,0.4545454545454546,550,800,5,0,0
2019-01-12 09:08:59.790000-06:00,2019-01-12 09:09:02.690000-06:00,0.5,400,600,7,0,0
2019-01-12 09:08:59.790000-06:00,2019-01-12 09:09:02.390000-06:00,0.33333333333333326,450,600,6,0,0
2019-01-12 09:08:59.790000-06:00,2019-01-12 09:09:07.190000-06:00,0.3125,800,1050,9,0,0
2019-01-12 09:09:00.240000-06:00,2019-01-12 09:09:07.190000-06:00,0.5384615384615385,650,1000,9,0,0
2019-01-12 09:09:03.640000-06:00,2019-01-12 09:09:06.890000-06:00,0.2857142857142858,700,900,5,0,0
2019-01-12 09:09:18.540000-06:00,2019-01-12 09:09:23.440000-06:00,0.16666666666666674,900,1050,6,0,0
2019-01-12 09:09:18.640000-06:00,2019-01-12 09:09:22.490000-06:00,0.5,600,900,6,0,0
2019-01-12 09:09:20.340000-06:00,2019-01-12 09:09:24.140000-06:00,0.2727272727272727,550,700,7,0,0
2019-01-12 09:09:20.340000-06:00,2019-01-12 09:09:26.290000-06:00,0.4545454545454546,550,800,10,0,0
2019-01-12 09:09:20.540000-06:00,2019-01-12 09:09:23.440000-06:00,0.5,400,600,7,0,0
2019-01-12 09:09:21.590000-06:00,2019-01-12 09:09:27.240000-06:00,0.46153846153846145,650,950,8,0,0
2019-01-12 09:09:22.640000-06:00,2019-01-12 09:09:26.290000-06:00,0.23076923076923084,650,800,6,0,0
2019-01-12 09:09:28.940000-06:00,2019-01-12 09:09:33.740000-06:00,0.3846153846153846,650,900,7,0,0
2019-01-12 09:09:28.940000-06:00,2019-01-12 09:09:33.490000-06:00,0.375,800,1100,6,0,0
2019-01-12 09:09:37.440000-06:00,2019-01-12 09:09:42.840000-06:00,0.5,600,900,8,0,0
2019-01-12 09:09:38.340000-06:00,2019-01-12 09:09:41.990000-06:00,0.33333333333333326,600,800,6,0,0
2019-01-12 09:09:39.590000-06:00,2019-01-12 09:09:42.840000-06:00,0.3571428571428572,700,950,5,0,0
2019-01-12 09:09:45.090000-06:00,2019-01-12 09:09:48.990000-06:00,0.2857142857142858,700,900,6,0,0
2019-01-12 09:09:45.090000-06:00,2019-01-12 09:09:50.940000-06:00,0.4285714285714286,700,1000,8,0,0
2019-01-12 09:09:45.090000-06:00,2019-01-12 09:09:49.940000-06:00,0.46666666666666656,750,1100,6,0,0
2019-01-12 09:09:45.990000-06:00,2019-01-12 09:09:48.990000-06:00,0.1428571428571428,700,800,5,0,0
2019-01-12 09:09:49.940000-06:00,2019-01-12 09:09:51.940000-06:00,0.22222222222222232,450,550,5,0,0
2019-01-12 09:09:53.490000-06:00,2019-01-12 09:09:56.790000-06:00,0.16666666666666674,600,700,6,0,0
2019-01-12 09:09:53.490000-06:00,2019-01-12 09:09:56.790000-06:00,0.5384615384615385,650,1000,5,0,0
2019-01-12 09:09:59.540000-06:00,2019-01-12 09:10:01.390000-06:00,0.25,400,500,5,0,0
2019-01-12 09:10:10.190000-06:00,2019-01-12 09:10:13.290000-06:00,0.3999999999999999,500,700,6,0,0
2019-01-12 09:10:10.690000-06:00,2019-01-12 09:10:13.540000-06:00,0.33333333333333326,600,800,5,0,0
2019-01-12 09:10:10.690000-06:00,2019-01-12 09:10:14.440000-06:00,0.5,600,900,6,0,0
2019-01-12 09:10:10.690000-06:00,2019-01-12 09:10:16.990000-06:00,0.5384615384615385,650,1000,9,0,0
2019-01-12 09:10:10.690000-06:00,2019-01-12 09:10:16.990000-06:00,0.46666666666666656,750,1100,8,0,0
2019-01-12 09:10:14.440000-06:00,2019-01-12 09:10:17.590000-06:00,0.33333333333333326,450,600,7,0,0
2019-01-12 09:10:14.440000-06:00,2019-01-12 09:10:17.590000-06:00,0.36363636363636354,550,750,6,0,0
2019-01-12 09:10:14.890000-06:00,2019-01-12 09:10:17.590000-06:00,0.33333333333333326,600,800,5,0,0
2019-01-12 09:10:19.440000-06:00,2019-01-12 09:10:22.140000-06:00,0.33333333333333326,600,800,5,0,0
2019-01-12 09:10:19.440000-06:00,2019-01-12 09:10:28.690000-06:00,0.5384615384615385,650,1000,12,0,0
2019-01-12 09:10:19.440000-06:00,2019-01-12 09:10:24.040000-06:00,0.3125,800,1050,6,0,0
2019-01-12 09:10:22.440000-06:00,2019-01-12 09:10:25.390000-06:00,0.3999999999999999,500,700,6,0,0
2019-01-12 09:10:22.440000-06:00,2019-01-12 09:10:25.390000-06:00,0.23076923076923084,650,800,5,0,0
2019-01-12 09:10:22.440000-06:00,2019-01-12 09:10:27.040000-06:00,0.3846153846153846,650,900,7,0,0
2019-01-12 09:10:28.690000-06:00,2019-01-12 09:10:32.940000-06:00,0.10000000000000009,1000,1100,5,0,0
2019-01-12 09:10:39.790000-06:00,2019-01-12 09:10:44.490000-06:00,0.3999999999999999,750,1050,6,0,0
2019-01-12 09:10:41.590000-06:00,2019-01-12 09:10:45.640000-06:00,0.5384615384615385,650,1000,6,0,0
2019-01-12 09:10:42.590000-06:00,2019-01-12 09:10:45.640000-06:00,0.3076923076923077,650,850,5,0,0
2019-01-12 09:10:42.740000-06:00,2019-01-12 09:10:46.090000-06:00,0.5555555555555556,450,700,7,0,0
2019-01-12 09:10:42.840000-06:00,2019-01-12 09:10:44.940000-06:00,0.33333333333333326,450,600,5,0,0
2019-01-12 09:10:49.490000-06:00,2019-01-12 09:10:52.790000-06:00,0.33333333333333326,450,600,7,0,0
2019-01-12 09:10:49.490000-06:00,2019-01-12 09:10:52.790000-06:00,0.25,600,750,6,0,0
2019-01-12 09:10:49.490000-06:00,2019-01-12 09:10:53.590000-06:00,0.33333333333333326,600,800,7,0,0
2019-01-12 09:10:49.490000-06:00,2019-01-12 09:10:53.590000-06:00,0.2666666666666666,750,950,6,0,0
2019-01-12 09:11:23.740000-06:00,2019-01-12 09:11:27.590000-06:00,0.5555555555555556,450,700,8,0,0
2019-01-12 09:11:23.740000-06:00,2019-01-12 09:11:28.640000-06:00,0.5,500,750,9,0,0
2019-01-12 09:11:23.940000-06:00,2019-01-12 09:11:27.590000-06:00,0.33333333333333326,450,600,8,0,0
2019-01-12 09:11:23.940000-06:00,2019-01-12 09:11:28.640000-06:00,0.3999999999999999,750,1050,6,0,0
2019-01-12 09:11:25.540000-06:00,2019-01-12 09:11:28.640000-06:00,0.46153846153846145,650,950,5,0,0
2019-01-12 09:11:25.840000-06:00,2019-01-12 09:11:28.640000-06:00,0.36363636363636354,550,750,5,0,0
2019-01-12 09:11:36.240000-06:00,2019-01-12 09:11:43.240000-06:00,0.46666666666666656,750,1100,8,0,0
2019-01-12 09:11:50.290000-06:00,2019-01-12 09:11:53.640000-06:00,0.25,600,750,6,0,0
2019-01-12 09:11:50.290000-06:00,2019-01-12 09:11:53.840000-06:00,0.41666666666666674,600,850,6,0,0
2019-01-12 09:11:50.440000-06:00,2019-01-12 09:11:53.840000-06:00,0.3999999999999999,750,1050,5,0,0
2019-01-12 09:11:56.190000-06:00,2019-01-12 09:12:01.840000-06:00,0.5,500,750,10,0,0
2019-01-12 09:11:56.690000-06:00,2019-01-12 09:12:01.840000-06:00,0.23076923076923084,650,800,8,0,0
2019-01-12 09:11:56.690000-06:00,2019-01-12 09:12:05.540000-06:00,0.3076923076923077,650,850,13,0,0
2019-01-12 09:11:56.690000-06:00,2019-01-12 09:12:07.540000-06:00,0.46153846153846145,650,950,15,0,0
2019-01-12 09:11:58.890000-06:00,2019-01-12 09:12:01.840000-06:00,0.3999999999999999,500,700,6,0,0
2019-01-12 09:12:02.690000-06:00,2019-01-12 09:12:05.540000-06:00,0.15384615384615374,650,750,5,0,0
2019-01-12 09:12:04.040000-06:00,2019-01-12 09:12:07.540000-06:00,0.3999999999999999,750,1050,5,0,0
2019-01-12 09:12:05.540000-06:00,2019-01-12 09:12:07.540000-06:00,0.33333333333333326,450,600,5,0,0
2019-01-12 09:12:11.490000-06:00,2019-01-12 09:12:17.590000-06:00,0.22222222222222232,900,1100,7,0,0
2019-01-12 09:12:14.590000-06:00,2019-01-12 09:12:17.590000-06:00,0.3846153846153846,650,900,5,0,0
2019-01-12 09:12:19.940000-06:00,2019-01-12 09:12:29.090000-06:00,0.5,400,600,20,0,0
2019-01-12 09:12:19.940000-06:00,2019-01-12 09:12:29.090000-06:00,0.5555555555555556,450,700,18,0,0
2019-01-12 09:12:19.940000-06:00,2019-01-12 09:12:29.090000-06:00,0.30000000000000004,500,650,17,0,0
2019-01-12 09:12:19.940000-06:00,2019-01-12 09:12:28.690000-06:00,0.36363636363636354,550,750,15,0,0
2019-01-12 09:12:19.940000-06:00,2019-01-12 09:12:28.890000-06:00,0.41666666666666674,600,850,14,0,0
2019-01-12 09:12:19.940000-06:00,2019-01-12 09:12:26.890000-06:00,0.46153846153846145,650,950,10,0,0
2019-01-12 09:12:19.940000-06:00,2019-01-12 09:12:37.340000-06:00,0.46666666666666656,750,1100,20,0,0
2019-01-12 09:12:29.090000-06:00,2019-01-12 09:12:41.290000-06:00,0.4285714285714286,700,1000,15,0,0
2019-01-12 09:12:29.990000-06:00,2019-01-12 09:12:32.790000-06:00,0.5555555555555556,450,700,6,0,0
2019-01-12 09:12:29.990000-06:00,2019-01-12 09:12:34.090000-06:00,0.5,500,750,8,0,0
2019-01-12 09:12:30.340000-06:00,2019-01-12 09:12:34.440000-06:00,0.19999999999999996,750,900,6,0,0
2019-01-12 09:12:32.690000-06:00,2019-01-12 09:12:34.540000-06:00,0.25,400,500,5,0,0
2019-01-12 09:12:35.640000-06:00,2019-01-12 09:12:41.290000-06:00,0.2857142857142858,700,900,8,0,0
2019-01-12 09:12:37.340000-06:00,2019-01-12 09:12:41.040000-06:00,0.5,400,600,8,0,0
2019-01-12 09:12:37.340000-06:00,2019-01-12 09:12:41.040000-06:00,0.2727272727272727,550,700,7,0,0
2019-01-12 09:12:37.340000-06:00,2019-01-12 09:12:41.040000-06:00,0.36363636363636354,550,750,7,0,0
2019-01-12 09:12:37.340000-06:00,2019-01-12 09:12:43.090000-06:00,0.4545454545454546,550,800,10,0,0
2019-01-12 09:12:37.640000-06:00,2019-01-12 09:12:42.390000-06:00,0.2941176470588236,850,1100,6,0,0
2019-01-12 09:12:41.590000-06:00,2019-01-12 09:12:45.640000-06:00,0.5384615384615385,650,1000,6,0,0
2019-01-12 09:12:43.290000-06:00,2019-01-12 09:12:46.240000-06:00,0.4444444444444444,450,650,6,0,0
2019-01-12 09:12:44.340000-06:00,2019-01-12 09:12:46.990000-06:00,0.25,600,750,5,0,0
2019-01-12 09:12:49.140000-06:00,2019-01-12 09:12:53.140000-06:00,0.22222222222222232,900,1100,5,0,0
2019-01-12 09:12:50.090000-06:00,2019-01-12 09:12:52.090000-06:00,0.22222222222222232,450,550,5,0,0
2019-01-12 09:12:59.390000-06:00,2019-01-12 09:13:01.640000-06:00,0.30000000000000004,500,650,5,0,0
2019-01-12 09:13:19.390000-06:00,2019-01-12 09:13:23.290000-06:00,0.11111111111111116,900,1000,5,0,0
2019-01-12 09:13:37.890000-06:00,2019-01-12 09:13:40.340000-06:00,0.3999999999999999,500,700,5,0,0
2019-01-12 09:13:58.890000-06:00,2019-01-12 09:14:03.640000-06:00,0.5384615384615385,650,1000,7,0,0
2019-01-12 09:13:58.890000-06:00,2019-01-12 09:14:03.640000-06:00,0.46666666666666656,750,1100,6,0,0
2019-01-12 09:13:59.240000-06:00,2019-01-12 09:14:02.040000-06:00,0.23076923076923084,650,800,5,0,0
2019-01-12 09:13:59.240000-06:00,2019-01-12 09:14:03.640000-06:00,0.5,600,900,7,0,0
2019-01-12 09:14:21.690000-06:00,2019-01-12 09:14:31.990000-06:00,0.375,800,1100,12,0,0
2019-01-12 09:14:22.990000-06:00,2019-01-12 09:14:30.890000-06:00,0.33333333333333326,750,1000,10,0,0
2019-01-12 09:14:24.790000-06:00,2019-01-12 09:14:27.390000-06:00,0.36363636363636354,550,750,5,0,0
2019-01-12 09:14:28.340000-06:00,2019-01-12 09:14:30.890000-06:00,0.25,400,500,7,0,0
2019-01-12 09:14:28.340000-06:00,2019-01-12 09:14:30.890000-06:00,0.2727272727272727,550,700,5,0,0
2019-01-12 09:14:28.340000-06:00,2019-01-12 09:14:30.890000-06:00,0.4545454545454546,550,800,5,0,0
2019-01-12 09:14:31.990000-06:00,2019-01-12 09:14:39.140000-06:00,0.41666666666666674,600,850,11,0,0
2019-01-12 09:14:31.990000-06:00,2019-01-12 09:14:39.140000-06:00,0.5384615384615385,650,1000,10,0,0
2019-01-12 09:14:32.340000-06:00,2019-01-12 09:14:38.290000-06:00,0.5,500,750,10,0,0
