Time,proximity,ambient,leanForward,qW,qX,qY,qZ,aX,aY,aZ,power,cal
1548450000020,65535.0,73.0,26.276059027304182,0.0438232421875,-0.015869140625,0.22674560546875,0.97283935546875,0.12109375,-0.09765625,0.0078125,0.024261474609375,3.0
1548450000070,65535.0,73.0,25.964765548706055,0.036376953125,-0.01837158203125,0.223876953125,0.9737548828125,0.2578125,-0.06640625,-0.046875,0.0730743408203125,3.0
1548450000120,65535.0,73.0,25.79751205444336,0.0299072265625,-0.0216064453125,0.22216796875,0.97430419921875,0.14453125,0.07421875,0.01953125,0.0267791748046875,3.0
1548450000170,65535.0,74.0,25.6217098236084,0.0244140625,-0.0250244140625,0.22027587890625,0.97479248046875,0.078125,-0.03125,-0.0703125,0.01202392578125,3.0
1548450000220,65535.0,74.0,25.36238956451416,0.01953125,-0.02880859375,0.21759033203125,0.97540283203125,0.015625,-0.16796875,-0.01953125,0.028839111328125,3.0
1548450000270,65535.0,74.0,25.048444747924805,0.01556396484375,-0.0322265625,0.21441650390625,0.97607421875,-0.015625,-0.14453125,-0.00390625,0.021148681640625,3.0
1548450000320,65535.0,74.0,24.724170684814453,0.012451171875,-0.03546142578125,0.211181640625,0.97674560546875,-0.12109375,-0.05859375,0.05859375,0.0215301513671875,3.0
1548450000370,65535.0,74.0,24.472840309143066,0.01055908203125,-0.038330078125,0.20849609375,0.97723388671875,-0.03515625,0.0078125,0.08984375,0.009368896484375,3.0
1548450000420,65535.0,74.0,24.3661789894104,0.0101318359375,-0.04071044921875,0.20703125,0.9774169921875,-0.1796875,-0.04296875,0.01171875,0.034271240234375,3.0
1548450000470,65535.0,74.0,24.303876399993896,0.010009765625,-0.0435791015625,0.2059326171875,0.9775390625,-0.203125,-0.10546875,0.00390625,0.052398681640625,3.0
1548450000520,65535.0,74.0,24.310634434223175,0.01055908203125,-0.04620361328125,0.20550537109375,0.9775390625,-0.18359375,-0.01953125,0.10546875,0.0452117919921875,3.0
