Time,proximity,ambient,leanForward,qW,qX,qY,qZ,aX,aY,aZ,power,cal
1549764000000,3925.0,34.0,29.56245796410662,0.0096435546875,-0.0726318359375,-0.24456787109375,-0.96685791015625,0.01171875,0.04296875,-0.02734375,0.0027313232421875,3.0
1549764000050,3932.0,34.0,29.59424912929535,0.009765625,-0.07269287109375,-0.244873046875,-0.966796875,-0.02734375,-0.00390625,-0.01953125,0.0011444091796875,3.0
1549764000100,3931.0,34.0,29.620830297470093,0.00927734375,-0.07257080078125,-0.2451171875,-0.96673583984375,-0.10546875,-0.05078125,0.140625,0.033477783203125,3.0
1549764000150,3929.0,34.0,29.61544033885002,0.00921630859375,-0.07244873046875,-0.24505615234375,-0.96673583984375,0.05859375,0.02734375,0.01953125,0.0045623779296875,3.0
1549764000200,3929.0,34.0,29.612998202443123,0.00921630859375,-0.072509765625,-0.2449951171875,-0.96673583984375,-0.05859375,-0.04296875,-0.02734375,0.0060272216796875,3.0
1549764000250,3932.0,34.0,29.618520200252533,0.00921630859375,-0.0726318359375,-0.24505615234375,-0.96673583984375,0.01171875,-0.00390625,-0.01953125,0.0005340576171875,3.0
1549764000300,3930.0,34.0,29.638750433921814,0.00921630859375,-0.07281494140625,-0.2451171875,-0.9666748046875,-0.03515625,-0.00390625,0.0625,0.005157470703125,3.0
1549764000350,3935.0,34.0,29.668716311454773,0.0093994140625,-0.07257080078125,-0.2454833984375,-0.96661376953125,-0.07421875,-0.01171875,0.02734375,0.0063934326171875,3.0
1549764000400,3931.0,34.0,29.649901747703552,0.009521484375,-0.07269287109375,-0.245361328125,-0.9666748046875,-0.02734375,-0.01171875,0.01953125,0.0012664794921875,3.0
1549764000450,3927.0,34.0,29.6443789601326,0.009521484375,-0.07257080078125,-0.24530029296875,-0.9666748046875,-0.06640625,-0.00390625,0.01171875,0.0045623779296875,3.0
1549764000500,3933.6666564941406,34.0,29.646947503089905,0.009521484375,-0.072723388671875,-0.24530029296875,-0.9666748046875,-0.0078125,-0.00390625,-0.020833253860473633,0.001408904790878296,3.0
1549764000550,3933.400001525879,34.0,29.622541785240173,0.009570312453433871,-0.07275390625,-0.24505615234375,-0.9667236327659339,-0.02734375,-0.00390625,0.00390625,0.0012664794921875,3.0
1549764000600,3925.0,34.0,29.616510279476643,0.009729004465043545,-0.07294921856373549,-0.24494628910906613,-0.96673583984375,-0.01015627384185791,-0.00390625,-0.01953125,0.0009002685546875,3.0
1549764000650,3923.0,34.0,29.61421538889408,0.009814453078433871,-0.07319335918873549,-0.24483642587438226,-0.96673583984375,-0.00390625,0.03359389305114746,0.00390625,0.0017547607421875,3.0
1549764000700,3922.2000007629395,34.0,29.614838674664497,0.010021972469985485,-0.07333984365686774,-0.24481201171875,-0.96673583984375,-0.010156244039535522,0.005468606948852539,0.01171875,0.0006317123770713806,3.0
1549764000750,3928.3999938964844,36.40000915527344,29.597652673721313,0.010021972702816129,-0.07346191396936774,-0.24466552678495646,-0.9667846679221839,0.01953125,0.0023437440395355225,0.03359377384185791,0.0018890351057052612,3.0
1549764000800,3926.800003051758,37.0,29.6085547208786,0.010058593703433871,-0.07358398428186774,-0.24467773432843387,-0.9667480469215661,0.02734375,0.02890622615814209,-0.02031230926513672,0.0030334480106830597,3.0
1549764000850,3922.800003051758,37.0,29.631049513816833,0.01031494140625,-0.0736083984375,-0.24483642634004354,-0.9666870117653161,0.02734375,0.00390625,-0.06640625,0.0056610107421875,3.0
1549764000900,3922.0,37.0,29.619539856910706,0.0101318359375,-0.07326660118997097,-0.244873046875,-0.9667236327659339,0.03359374403953552,-0.010156244039535522,0.02265644073486328,0.0041107237339019775,3.0
1549764000950,3923.599998474121,37.0,29.598885655403137,0.010119628859683871,-0.07318115234375,-0.24477539071813226,-0.9667846679221839,0.12578105926513672,0.0007812380790710449,-0.01875019073486328,0.01934206485748291,3.0
1549764001000,3921.5999908447266,37.0,29.58647221326828,0.010229492094367743,-0.07303466740995646,-0.24465332040563226,-0.966796875,-0.06718730926513672,-0.02109372615814209,-0.03515625,0.017974853515625,3.0
1549764001050,3925.800018310547,37.0,29.568211317062378,0.010351562406867743,-0.07319335918873549,-0.24448242131620646,-0.9668457030784339,0.06328201293945312,0.00390625,-0.03515625,0.013998404145240784,3.0
1549764001100,3924.5999908447266,37.0,29.56448187865317,0.010473632719367743,-0.07343749981373549,-0.24439697270281613,-0.96685791015625,-0.01875019073486328,0.04921889305114746,0.002343893051147461,0.007586658000946045,3.0
1549764001150,3925.599998474121,37.0,29.585535883903503,0.010595703031867743,-0.07343750004656613,-0.24458007793873549,-0.9668090820778161,0.04609394073486328,0.03984367847442627,-0.01328122615814209,0.00647888146340847,3.0
1549764001200,3918.7999877929688,37.0,29.570034980773926,0.010766602121293545,-0.07352294912561774,-0.24443359393626451,-0.9668457030784339,0.1015625,0.04140624403953552,0.00546872615814209,0.012469500303268433,3.0
1549764001250,3914.5999908447266,37.0,29.55788367986679,0.010705566499382257,-0.07344970712438226,-0.24428710946813226,-0.96685791015625,0.01875019073486328,-0.01328134536743164,0.017968744039535522,0.003704845905303955,3.0
