start,end,prox_eps,prox_pmin,prox_pmax,prox_length,chewing_gt,date_exp
2019-02-03 11:35:46.360000-06:00,2019-02-03 11:35:48.710000-06:00,0.375,400,550,6,0,0
2019-02-03 11:35:46.360000-06:00,2019-02-03 11:35:48.710000-06:00,0.5555555555555556,450,700,5,0,0
2019-02-03 11:35:46.360000-06:00,2019-02-03 11:35:50.610000-06:00,0.5,500,750,8,0,0
2019-02-03 11:35:46.610000-06:00,2019-02-03 11:35:50.260000-06:00,0.25,800,1000,5,0,0
2019-02-03 11:35:46.810000-06:00,2019-02-03 11:35:50.610000-06:00,0.36363636363636354,550,750,7,0,0
2019-02-03 11:35:56.610000-06:00,2019-02-03 11:36:02.010000-06:00,0.46666666666666656,750,1100,7,0,0
2019-02-03 11:35:56.810000-06:00,2019-02-03 11:36:01.210000-06:00,0.5,500,750,8,0,0
2019-02-03 11:35:56.810000-06:00,2019-02-03 11:36:00.260000-06:00,0.125,800,900,5,0,0
2019-02-03 11:35:56.810000-06:00,2019-02-03 11:36:02.010000-06:00,0.4285714285714286,700,1000,7,0,0
2019-02-03 11:35:58.910000-06:00,2019-02-03 11:36:01.010000-06:00,0.10000000000000009,500,550,5,0,0
2019-02-03 11:35:58.910000-06:00,2019-02-03 11:36:01.210000-06:00,0.3999999999999999,500,700,5,0,0
2019-02-03 11:36:00.510000-06:00,2019-02-03 11:36:03.260000-06:00,0.33333333333333326,600,800,5,0,0
2019-02-03 11:36:04.910000-06:00,2019-02-03 11:36:11.910000-06:00,0.5,600,900,10,0,0
2019-02-03 11:36:04.910000-06:00,2019-02-03 11:36:11.910000-06:00,0.2941176470588236,850,1100,8,0,0
2019-02-03 11:36:06.810000-06:00,2019-02-03 11:36:11.910000-06:00,0.4285714285714286,700,1000,7,0,0
2019-02-03 11:36:08.960000-06:00,2019-02-03 11:36:11.910000-06:00,0.0714285714285714,700,750,5,0,0
2019-02-03 11:36:28.960000-06:00,2019-02-03 11:36:32.060000-06:00,0.46153846153846145,650,950,5,0,0
2019-02-03 11:36:29.910000-06:00,2019-02-03 11:36:32.060000-06:00,0.4444444444444444,450,650,5,0,0
2019-02-03 11:36:37.260000-06:00,2019-02-03 11:36:40.560000-06:00,0.4444444444444444,450,650,7,0,0
2019-02-03 11:36:37.910000-06:00,2019-02-03 11:36:40.560000-06:00,0.33333333333333326,450,600,6,0,0
2019-02-03 11:36:44.210000-06:00,2019-02-03 11:36:47.260000-06:00,0.5,600,900,5,0,0
2019-02-03 11:36:44.310000-06:00,2019-02-03 11:36:47.260000-06:00,0.33333333333333326,600,800,5,0,0
2019-02-03 11:36:53.410000-06:00,2019-02-03 11:36:58.910000-06:00,0.5384615384615385,650,1000,7,0,0
2019-02-03 11:36:54.310000-06:00,2019-02-03 11:36:57.910000-06:00,0.5,400,600,8,0,0
2019-02-03 11:36:54.310000-06:00,2019-02-03 11:36:57.910000-06:00,0.33333333333333326,450,600,8,0,0
2019-02-03 11:36:54.910000-06:00,2019-02-03 11:36:58.910000-06:00,0.10526315789473695,950,1050,5,0,0
2019-02-03 11:36:55.310000-06:00,2019-02-03 11:36:57.660000-06:00,0.18181818181818188,550,650,5,0,0
2019-02-03 11:37:08.460000-06:00,2019-02-03 11:37:14.310000-06:00,0.5,500,750,11,0,0
2019-02-03 11:37:08.460000-06:00,2019-02-03 11:37:14.310000-06:00,0.4545454545454546,550,800,9,0,0
2019-02-03 11:37:08.460000-06:00,2019-02-03 11:37:14.310000-06:00,0.33333333333333326,750,1000,8,0,0
2019-02-03 11:37:08.460000-06:00,2019-02-03 11:37:15.360000-06:00,0.3999999999999999,750,1050,9,0,0
2019-02-03 11:37:08.710000-06:00,2019-02-03 11:37:12.510000-06:00,0.19999999999999996,500,600,8,0,0
2019-02-03 11:37:08.710000-06:00,2019-02-03 11:37:14.310000-06:00,0.3999999999999999,500,700,11,0,0
2019-02-03 11:37:08.710000-06:00,2019-02-03 11:37:14.310000-06:00,0.2857142857142858,700,900,8,0,0
2019-02-03 11:37:27.660000-06:00,2019-02-03 11:37:30.260000-06:00,0.5,500,750,5,0,0
2019-02-03 11:37:34.410000-06:00,2019-02-03 11:37:36.210000-06:00,0.25,400,500,5,0,0
2019-02-03 11:37:38.460000-06:00,2019-02-03 11:37:48.560000-06:00,0.4545454545454546,550,800,17,0,0
2019-02-03 11:37:38.460000-06:00,2019-02-03 11:37:48.560000-06:00,0.46153846153846145,650,950,14,0,0
2019-02-03 11:37:38.610000-06:00,2019-02-03 11:37:42.210000-06:00,0.30000000000000004,500,650,7,0,0
2019-02-03 11:37:38.610000-06:00,2019-02-03 11:37:48.560000-06:00,0.5,500,750,17,0,0
2019-02-03 11:37:38.810000-06:00,2019-02-03 11:37:40.960000-06:00,0.33333333333333326,450,600,5,0,0
2019-02-03 11:37:38.810000-06:00,2019-02-03 11:37:48.560000-06:00,0.41666666666666674,600,850,14,0,0
2019-02-03 11:37:41.610000-06:00,2019-02-03 11:37:48.210000-06:00,0.2941176470588236,850,1100,8,0,0
2019-02-03 11:37:42.460000-06:00,2019-02-03 11:37:47.210000-06:00,0.5,400,600,10,0,0
2019-02-03 11:37:42.460000-06:00,2019-02-03 11:37:48.560000-06:00,0.3999999999999999,500,700,11,0,0
2019-02-03 11:38:09.810000-06:00,2019-02-03 11:38:13.110000-06:00,0.2857142857142858,700,900,5,0,0
2019-02-03 11:38:22.260000-06:00,2019-02-03 11:38:26.110000-06:00,0.46153846153846145,650,950,6,0,0
2019-02-03 11:38:22.260000-06:00,2019-02-03 11:38:27.160000-06:00,0.375,800,1100,6,0,0
2019-02-03 11:38:22.360000-06:00,2019-02-03 11:38:26.110000-06:00,0.3076923076923077,650,850,6,0,0
2019-02-03 11:38:23.210000-06:00,2019-02-03 11:38:25.360000-06:00,0.4444444444444444,450,650,5,0,0
2019-02-03 11:38:28.710000-06:00,2019-02-03 11:38:31.460000-06:00,0.33333333333333326,600,800,5,0,0
2019-02-03 11:38:28.910000-06:00,2019-02-03 11:38:31.460000-06:00,0.16666666666666674,600,700,5,0,0
2019-02-03 11:38:29.610000-06:00,2019-02-03 11:38:31.460000-06:00,0.5,400,600,5,0,0
2019-02-03 11:38:50.960000-06:00,2019-02-03 11:38:55.360000-06:00,0.5555555555555556,450,700,9,0,0
2019-02-03 11:38:51.410000-06:00,2019-02-03 11:38:54.510000-06:00,0.3999999999999999,500,700,6,0,0
2019-02-03 11:38:51.410000-06:00,2019-02-03 11:38:59.510000-06:00,0.2857142857142858,700,900,11,0,0
2019-02-03 11:38:51.910000-06:00,2019-02-03 11:38:54.510000-06:00,0.2727272727272727,550,700,5,0,0
2019-02-03 11:38:56.260000-06:00,2019-02-03 11:38:58.610000-06:00,0.3999999999999999,500,700,5,0,0
2019-02-03 11:38:56.960000-06:00,2019-02-03 11:39:00.610000-06:00,0.375,800,1100,5,0,0
2019-02-03 11:39:00.610000-06:00,2019-02-03 11:39:05.610000-06:00,0.3999999999999999,500,700,9,0,0
2019-02-03 11:39:00.610000-06:00,2019-02-03 11:39:04.010000-06:00,0.25,600,750,6,0,0
2019-02-03 11:39:00.610000-06:00,2019-02-03 11:39:05.610000-06:00,0.5,600,900,8,0,0
2019-02-03 11:39:00.610000-06:00,2019-02-03 11:39:06.610000-06:00,0.4285714285714286,700,1000,8,0,0
2019-02-03 11:39:00.710000-06:00,2019-02-03 11:39:03.260000-06:00,0.5,400,600,6,0,0
2019-02-03 11:39:00.710000-06:00,2019-02-03 11:39:08.660000-06:00,0.46666666666666656,750,1100,9,0,0
2019-02-03 11:39:06.710000-06:00,2019-02-03 11:39:10.960000-06:00,0.5555555555555556,450,700,8,0,0
2019-02-03 11:39:06.960000-06:00,2019-02-03 11:39:10.960000-06:00,0.41666666666666674,600,850,7,0,0
2019-02-03 11:39:07.060000-06:00,2019-02-03 11:39:10.960000-06:00,0.33333333333333326,600,800,7,0,0
2019-02-03 11:39:07.860000-06:00,2019-02-03 11:39:10.960000-06:00,0.3999999999999999,500,700,6,0,0
2019-02-03 11:39:08.510000-06:00,2019-02-03 11:39:10.860000-06:00,0.09090909090909083,550,600,5,0,0
2019-02-03 11:39:34.660000-06:00,2019-02-03 11:39:39.610000-06:00,0.5384615384615385,650,1000,7,0,0
2019-02-03 11:39:35.310000-06:00,2019-02-03 11:39:38.960000-06:00,0.33333333333333326,750,1000,5,0,0
2019-02-03 11:39:43.760000-06:00,2019-02-03 11:39:49.560000-06:00,0.46666666666666656,750,1100,7,0,0
2019-02-03 11:39:43.910000-06:00,2019-02-03 11:39:46.660000-06:00,0.5,600,900,5,0,0
2019-02-03 11:39:44.810000-06:00,2019-02-03 11:39:47.760000-06:00,0.4444444444444444,450,650,6,0,0
2019-02-03 11:39:44.810000-06:00,2019-02-03 11:39:47.860000-06:00,0.5,500,750,6,0,0
2019-02-03 11:39:44.910000-06:00,2019-02-03 11:39:47.110000-06:00,0.19999999999999996,500,600,5,0,0
2019-02-03 11:39:45.760000-06:00,2019-02-03 11:39:48.660000-06:00,0.4545454545454546,550,800,5,0,0
2019-02-03 11:39:47.110000-06:00,2019-02-03 11:39:50.260000-06:00,0.3846153846153846,650,900,5,0,0
2019-02-03 11:39:54.410000-06:00,2019-02-03 11:39:57.010000-06:00,0.2727272727272727,550,700,5,0,0
2019-02-03 11:40:27.360000-06:00,2019-02-03 11:40:37.760000-06:00,0.4545454545454546,550,800,16,0,0
2019-02-03 11:40:27.360000-06:00,2019-02-03 11:40:37.210000-06:00,0.3846153846153846,650,900,14,0,0
2019-02-03 11:40:27.360000-06:00,2019-02-03 11:40:41.710000-06:00,0.5384615384615385,650,1000,20,0,0
2019-02-03 11:40:27.360000-06:00,2019-02-03 11:40:41.160000-06:00,0.46666666666666656,750,1100,16,0,0
2019-02-03 11:40:27.510000-06:00,2019-02-03 11:40:31.010000-06:00,0.15384615384615374,650,750,6,0,0
2019-02-03 11:40:31.810000-06:00,2019-02-03 11:40:37.760000-06:00,0.36363636363636354,550,750,10,0,0
2019-02-03 11:40:33.310000-06:00,2019-02-03 11:40:36.460000-06:00,0.375,400,550,8,0,0
2019-02-03 11:40:34.160000-06:00,2019-02-03 11:40:38.860000-06:00,0.5555555555555556,450,700,9,0,0
2019-02-03 11:40:38.210000-06:00,2019-02-03 11:40:41.710000-06:00,0.15384615384615374,650,750,6,0,0
2019-02-03 11:40:38.210000-06:00,2019-02-03 11:40:41.710000-06:00,0.23076923076923084,650,800,6,0,0
2019-02-03 11:40:39.160000-06:00,2019-02-03 11:40:41.710000-06:00,0.5555555555555556,450,700,5,0,0
2019-02-03 11:41:10.710000-06:00,2019-02-03 11:41:16.260000-06:00,0.46666666666666656,750,1100,7,0,0
2019-02-03 11:41:11.610000-06:00,2019-02-03 11:41:15.160000-06:00,0.4545454545454546,550,800,6,0,0
2019-02-03 11:41:13.110000-06:00,2019-02-03 11:41:15.010000-06:00,0.22222222222222232,450,550,5,0,0
2019-02-03 11:41:13.110000-06:00,2019-02-03 11:41:15.160000-06:00,0.5555555555555556,450,700,5,0,0
2019-02-03 11:41:13.460000-06:00,2019-02-03 11:41:16.660000-06:00,0.5,600,900,5,0,0
2019-02-03 11:41:18.310000-06:00,2019-02-03 11:41:25.660000-06:00,0.3999999999999999,750,1050,9,0,0
2019-02-03 11:41:18.460000-06:00,2019-02-03 11:41:25.660000-06:00,0.33333333333333326,750,1000,9,0,0
2019-02-03 11:41:20.310000-06:00,2019-02-03 11:41:23.460000-06:00,0.5,600,900,5,0,0
2019-02-03 11:41:52.360000-06:00,2019-02-03 11:42:05.210000-06:00,0.5384615384615385,650,1000,17,0,0
2019-02-03 11:41:52.360000-06:00,2019-02-03 11:42:00.960000-06:00,0.3125,800,1050,10,0,0
2019-02-03 11:41:54.460000-06:00,2019-02-03 11:42:04.060000-06:00,0.3846153846153846,650,900,14,0,0
2019-02-03 11:41:54.560000-06:00,2019-02-03 11:42:01.960000-06:00,0.5,500,750,13,0,0
2019-02-03 11:41:54.560000-06:00,2019-02-03 11:42:04.060000-06:00,0.4545454545454546,550,800,15,0,0
2019-02-03 11:41:54.660000-06:00,2019-02-03 11:42:01.960000-06:00,0.5555555555555556,450,700,13,0,0
2019-02-03 11:41:55.310000-06:00,2019-02-03 11:42:00.660000-06:00,0.25,400,500,13,0,0
2019-02-03 11:42:01.310000-06:00,2019-02-03 11:42:03.310000-06:00,0.5,400,600,5,0,0
2019-02-03 11:42:34.960000-06:00,2019-02-03 11:42:48.810000-06:00,0.3999999999999999,750,1050,16,0,0
2019-02-03 11:42:37.560000-06:00,2019-02-03 11:42:48.810000-06:00,0.5384615384615385,650,1000,15,0,0
2019-02-03 11:42:37.710000-06:00,2019-02-03 11:42:46.260000-06:00,0.5,600,900,12,0,0
2019-02-03 11:42:38.560000-06:00,2019-02-03 11:42:41.710000-06:00,0.22222222222222232,450,550,7,0,0
2019-02-03 11:42:38.560000-06:00,2019-02-03 11:42:45.260000-06:00,0.3999999999999999,500,700,13,0,0
2019-02-03 11:42:38.560000-06:00,2019-02-03 11:42:45.360000-06:00,0.4545454545454546,550,800,11,0,0
2019-02-03 11:42:41.910000-06:00,2019-02-03 11:42:45.110000-06:00,0.10000000000000009,500,550,7,0,0
2019-02-03 11:43:20.860000-06:00,2019-02-03 11:43:23.610000-06:00,0.375,400,550,7,0,0
2019-02-03 11:43:20.860000-06:00,2019-02-03 11:43:25.110000-06:00,0.4545454545454546,550,800,7,0,0
2019-02-03 11:43:20.860000-06:00,2019-02-03 11:43:25.110000-06:00,0.2666666666666666,750,950,6,0,0
2019-02-03 11:43:20.860000-06:00,2019-02-03 11:43:27.710000-06:00,0.3999999999999999,750,1050,9,0,0
2019-02-03 11:43:21.410000-06:00,2019-02-03 11:43:25.110000-06:00,0.41666666666666674,600,850,6,0,0
2019-02-03 11:43:22.210000-06:00,2019-02-03 11:43:26.910000-06:00,0.5,500,750,8,0,0
2019-02-03 11:43:25.110000-06:00,2019-02-03 11:43:27.710000-06:00,0.5,400,600,6,0,0
2019-02-03 11:43:29.010000-06:00,2019-02-03 11:43:31.010000-06:00,0.5,400,600,5,0,0
2019-02-03 11:43:29.010000-06:00,2019-02-03 11:43:37.510000-06:00,0.375,800,1100,10,0,0
2019-02-03 11:43:33.310000-06:00,2019-02-03 11:43:37.960000-06:00,0.5,600,900,7,0,0
2019-02-03 11:43:33.310000-06:00,2019-02-03 11:43:36.660000-06:00,0.125,800,900,5,0,0
2019-02-03 11:43:34.910000-06:00,2019-02-03 11:43:37.260000-06:00,0.5,400,600,6,0,0
2019-02-03 11:43:35.310000-06:00,2019-02-03 11:43:37.960000-06:00,0.25,600,750,5,0,0
2019-02-03 11:44:02.560000-06:00,2019-02-03 11:44:17.210000-06:00,0.375,800,1100,16,0,0
2019-02-03 11:44:03.660000-06:00,2019-02-03 11:44:20.310000-06:00,0.5384615384615385,650,1000,21,0,0
2019-02-03 11:44:03.960000-06:00,2019-02-03 11:44:12.510000-06:00,0.5555555555555556,450,700,15,0,0
2019-02-03 11:44:03.960000-06:00,2019-02-03 11:44:08.510000-06:00,0.5,500,750,8,0,0
2019-02-03 11:44:04.660000-06:00,2019-02-03 11:44:07.460000-06:00,0.5,400,600,7,0,0
2019-02-03 11:44:05.160000-06:00,2019-02-03 11:44:16.360000-06:00,0.4545454545454546,550,800,18,0,0
2019-02-03 11:44:05.160000-06:00,2019-02-03 11:44:15.260000-06:00,0.5,600,900,16,0,0
2019-02-03 11:44:08.610000-06:00,2019-02-03 11:44:16.360000-06:00,0.36363636363636354,550,750,13,0,0
2019-02-03 11:44:09.360000-06:00,2019-02-03 11:44:12.310000-06:00,0.33333333333333326,450,600,7,0,0
2019-02-03 11:44:13.260000-06:00,2019-02-03 11:44:16.360000-06:00,0.5555555555555556,450,700,6,0,0
2019-02-03 11:44:15.710000-06:00,2019-02-03 11:44:20.310000-06:00,0.3846153846153846,650,900,7,0,0
2019-02-03 11:44:17.210000-06:00,2019-02-03 11:44:20.310000-06:00,0.4545454545454546,550,800,6,0,0
2019-02-03 11:44:17.510000-06:00,2019-02-03 11:44:20.310000-06:00,0.30000000000000004,500,650,6,0,0
2019-02-03 11:44:47.710000-06:00,2019-02-03 11:44:50.760000-06:00,0.36363636363636354,550,750,6,0,0
2019-02-03 11:44:47.710000-06:00,2019-02-03 11:44:58.910000-06:00,0.41666666666666674,600,850,15,0,0
2019-02-03 11:44:48.160000-06:00,2019-02-03 11:44:58.910000-06:00,0.5384615384615385,650,1000,14,0,0
2019-02-03 11:44:48.160000-06:00,2019-02-03 11:45:02.660000-06:00,0.46666666666666656,750,1100,17,0,0
2019-02-03 11:44:51.860000-06:00,2019-02-03 11:44:53.960000-06:00,0.5,400,600,5,0,0
2019-02-03 11:44:55.110000-06:00,2019-02-03 11:44:58.160000-06:00,0.5,400,600,7,0,0
2019-02-03 11:44:55.110000-06:00,2019-02-03 11:44:58.160000-06:00,0.33333333333333326,450,600,7,0,0
2019-02-03 11:44:55.110000-06:00,2019-02-03 11:44:58.910000-06:00,0.5,500,750,7,0,0
2019-02-03 11:44:55.210000-06:00,2019-02-03 11:44:58.910000-06:00,0.1428571428571428,700,800,6,0,0
2019-02-03 11:45:00.010000-06:00,2019-02-03 11:45:02.660000-06:00,0.36363636363636354,550,750,5,0,0
2019-02-03 11:45:04.360000-06:00,2019-02-03 11:45:07.410000-06:00,0.3999999999999999,500,700,6,0,0
2019-02-03 11:45:26.110000-06:00,2019-02-03 11:45:28.360000-06:00,0.5555555555555556,450,700,5,0,0
2019-02-03 11:45:29.510000-06:00,2019-02-03 11:45:32.960000-06:00,0.5384615384615385,650,1000,5,0,0
2019-02-03 11:45:34.110000-06:00,2019-02-03 11:45:38.960000-06:00,0.5,400,600,11,0,0
2019-02-03 11:45:34.110000-06:00,2019-02-03 11:45:37.710000-06:00,0.33333333333333326,450,600,8,0,0
2019-02-03 11:45:34.110000-06:00,2019-02-03 11:45:38.510000-06:00,0.5,500,750,8,0,0
2019-02-03 11:45:34.110000-06:00,2019-02-03 11:45:39.860000-06:00,0.33333333333333326,600,800,9,0,0
2019-02-03 11:45:34.110000-06:00,2019-02-03 11:45:42.710000-06:00,0.41666666666666674,600,850,13,0,0
2019-02-03 11:45:34.110000-06:00,2019-02-03 11:45:39.160000-06:00,0.23076923076923084,650,800,8,0,0
2019-02-03 11:45:34.110000-06:00,2019-02-03 11:45:45.010000-06:00,0.46666666666666656,750,1100,12,0,0
2019-02-03 11:45:38.010000-06:00,2019-02-03 11:45:41.910000-06:00,0.5555555555555556,450,700,8,0,0
2019-02-03 11:45:38.960000-06:00,2019-02-03 11:45:41.910000-06:00,0.3999999999999999,500,700,6,0,0
2019-02-03 11:45:39.160000-06:00,2019-02-03 11:45:41.910000-06:00,0.33333333333333326,450,600,6,0,0
2019-02-03 11:45:39.560000-06:00,2019-02-03 11:45:43.910000-06:00,0.5384615384615385,650,1000,6,0,0
2019-02-03 11:45:40.060000-06:00,2019-02-03 11:45:42.710000-06:00,0.33333333333333326,600,800,5,0,0
2019-02-03 11:45:46.910000-06:00,2019-02-03 11:45:50.910000-06:00,0.16666666666666674,900,1050,5,0,0
2019-02-03 11:45:49.010000-06:00,2019-02-03 11:45:54.060000-06:00,0.5384615384615385,650,1000,7,0,0
2019-02-03 11:45:49.260000-06:00,2019-02-03 11:45:51.560000-06:00,0.4444444444444444,450,650,5,0,0
2019-02-03 11:45:49.260000-06:00,2019-02-03 11:45:52.310000-06:00,0.3846153846153846,650,900,5,0,0
2019-02-03 11:46:16.560000-06:00,2019-02-03 11:46:22.610000-06:00,0.22222222222222232,900,1100,7,0,0
2019-02-03 11:46:19.610000-06:00,2019-02-03 11:46:22.610000-06:00,0.22222222222222232,450,550,7,0,0
2019-02-03 11:46:19.610000-06:00,2019-02-03 11:46:22.310000-06:00,0.4545454545454546,550,800,5,0,0
2019-02-03 11:46:19.810000-06:00,2019-02-03 11:46:22.310000-06:00,0.3999999999999999,500,700,5,0,0
2019-02-03 11:47:02.060000-06:00,2019-02-03 11:47:10.960000-06:00,0.5,600,900,13,0,0
2019-02-03 11:47:02.060000-06:00,2019-02-03 11:47:11.960000-06:00,0.5384615384615385,650,1000,13,0,0
2019-02-03 11:47:03.560000-06:00,2019-02-03 11:47:07.510000-06:00,0.36363636363636354,550,750,7,0,0
2019-02-03 11:47:03.560000-06:00,2019-02-03 11:47:10.960000-06:00,0.4545454545454546,550,800,12,0,0
2019-02-03 11:47:04.960000-06:00,2019-02-03 11:47:11.960000-06:00,0.22222222222222232,900,1100,8,0,0
2019-02-03 11:47:07.710000-06:00,2019-02-03 11:47:10.960000-06:00,0.4444444444444444,450,650,7,0,0
2019-02-03 11:47:07.710000-06:00,2019-02-03 11:47:10.960000-06:00,0.16666666666666674,600,700,6,0,0
2019-02-03 11:47:09.010000-06:00,2019-02-03 11:47:10.960000-06:00,0.5,400,600,5,0,0
