Time,proximity,ambient,leanForward,qW,qX,qY,qZ,aX,aY,aZ,power,cal
1554681600010,5564.0,79.0,19.21871279261704,0.83984375,0.0947265625,-0.13751220703125,-0.51654052734375,0.11328125,-0.1484375,0.05859375,0.038299560546875,3.0
1554681600060,5582.0,79.0,19.608531951904297,0.83856201171875,0.09747314453125,-0.1396484375,-0.51751708984375,0.3046875,-0.1171875,0.03515625,0.1078033447265625,3.0
1554681600110,5598.0,79.0,20.101037979125977,0.83734130859375,0.10101318359375,-0.14227294921875,-0.51806640625,0.19140625,-0.1953125,-0.03125,0.0757598876953125,3.0
1554681600160,5588.0,79.0,20.653179168701172,0.83648681640625,0.10504150390625,-0.14520263671875,-0.517822265625,0.44140625,-0.32421875,-0.22265625,0.3495330810546875,3.0
1554681600210,5566.0,79.0,21.413257598876953,0.8360595703125,0.11102294921875,-0.14898681640625,-0.5162353515625,0.46484375,0.0234375,0.390625,0.3692169189453125,3.0
1554681600260,5539.0,79.0,22.298404693603516,0.83636474609375,0.11846923828125,-0.15283203125,-0.512939453125,0.4921875,0.0078125,0.16796875,0.2705230712890625,3.0
1554681600310,5494.0,79.0,23.278850555419922,0.83734130859375,0.12744140625,-0.156494140625,-0.50811767578125,0.53125,-0.1328125,0.1484375,0.3218994140625,3.0
1554681600360,5483.0,79.0,24.345478057861328,0.83917236328125,0.13848876953125,-0.1590576171875,-0.5013427734375,0.5,-0.16015625,-0.05859375,0.279083251953125,3.0
1554681600410,5360.0,73.0,25.58362579345703,0.84185791015625,0.1522216796875,-0.1607666015625,-0.4921875,0.42578125,-0.109375,0.15625,0.2176666259765625,3.0
1554681600460,5263.0,73.0,26.754981994628906,0.8455810546875,0.16748046875,-0.1595458984375,-0.4810791015625,0.19140625,0.125,0.12109375,0.066925048828125,3.0
1554681600510,5082.0,73.0,27.88323974609375,0.84912109375,0.18267822265625,-0.15704345703125,-0.47003173828125,0.11328125,0.06640625,0.19921875,0.0569305419921875,3.0
1554681600560,4958.0,73.0,28.854209899902344,0.8525390625,0.19622802734375,-0.153564453125,-0.45947265625,-0.09765625,0.16796875,-0.14453125,0.0586395263671875,3.0
1554681600610,4723.0,73.0,29.43435287475586,0.85699462890625,0.2049560546875,-0.150146484375,-0.4483642578125,-0.1171875,0.1953125,-0.53515625,0.3382720947265625,3.0
1554681600660,4670.0,73.0,29.681049346923828,0.86297607421875,0.2108154296875,-0.14556884765625,-0.435546875,-0.0390625,0.1328125,-0.296875,0.1072998046875,3.0
1554681600710,4550.0,73.0,29.6326265335083,0.870361328125,0.21527099609375,-0.13812255859375,-0.42083740234375,-0.51171875,0.66015625,-0.48046875,0.9285125732421875,3.0
1554681600760,4470.0,73.0,29.50144910812378,0.87847900390625,0.2200927734375,-0.1280517578125,-0.404296875,-0.65625,0.546875,-0.5546875,1.03741455078125,3.0
1554681600810,4228.0,73.0,29.217823028564453,0.888427734375,0.22509765625,-0.1138916015625,-0.383544921875,-0.71484375,0.515625,-0.5703125,1.1021270751953125,3.0
1554681600860,4103.0,73.0,28.742115020751953,0.89923095703125,0.22943115234375,-0.0946044921875,-0.3602294921875,-1.02734375,0.34765625,-0.36328125,1.3082733154296875,3.0
1554681600910,3987.0,116.0,28.55376434326172,0.90911865234375,0.234375,-0.07672119140625,-0.335693359375,-1.15234375,0.33203125,-0.59375,1.790679931640625,3.0
1554681600960,3950.0,116.0,28.70043659210205,0.9176025390625,0.23956298828125,-0.06365966796875,-0.310791015625,-0.6015625,0.43359375,0.0390625,0.5514068603515625,3.0
1554681601010,3877.0,116.0,29.03778839111328,0.92486572265625,0.24481201171875,-0.053955078125,-0.28594970703125,-0.63671875,0.609375,-0.09765625,0.786285400390625,3.0
1554681601060,3871.0,116.0,29.465389251708984,0.93115234375,0.2498779296875,-0.04718017578125,-0.26129150390625,-0.3515625,0.484375,-0.3359375,0.4710693359375,3.0
1554681601110,3838.0,116.0,29.883359909057617,0.936767578125,0.2550048828125,-0.0382080078125,-0.23663330078125,-0.390625,0.4453125,-0.48828125,0.5893096923828125,3.0
1554681601160,3824.0,116.0,30.39807891845703,0.9415283203125,0.2603759765625,-0.03045654296875,-0.21160888671875,-0.46484375,0.421875,-0.44921875,0.595855712890625,3.0
1554681601210,3833.0,116.0,30.960968017578125,0.945556640625,0.26617431640625,-0.020263671875,-0.186279296875,-0.9453125,0.6484375,-0.28515625,1.3954010009765625,3.0
1554681601260,3893.0,116.0,31.678974151611328,0.94842529296875,0.272705078125,-0.01104736328125,-0.16119384765625,-0.73828125,0.79296875,-0.33984375,1.2893524169921875,3.0
1554681601310,3951.0,116.0,31.486623764038086,0.95257568359375,0.2713623046875,-0.00335693359375,-0.13787841796875,-0.62109375,0.53125,-0.26953125,0.740631103515625,3.0
1554681601360,3976.0,116.0,31.869461059570312,0.954345703125,0.2745361328125,0.0,-0.11767578125,-0.55859375,0.85546875,-0.62109375,1.4296112060546875,3.0
1554681601410,4230.0,116.0,32.66041946411133,0.95440673828125,0.28118896484375,-0.00311279296875,-0.100341796875,-0.7734375,0.9765625,-0.46484375,1.7679595947265625,3.0
1554681601460,4329.0,146.0,33.15412139892578,0.95477294921875,0.28515625,-0.00933837890625,-0.083740234375,-0.78515625,0.671875,-0.578125,1.4021148681640625,3.0
1554681601510,4244.0,146.0,33.67814636230469,0.954345703125,0.2894287109375,-0.01336669921875,-0.07305908203125,-0.2890625,0.7265625,-0.41015625,0.7796783447265625,3.0
1554681601560,4122.0,146.0,34.29793930053711,0.953369140625,0.29437255859375,-0.01641845703125,-0.06427001953125,-0.5625,0.66796875,-0.73046875,1.296173095703125,3.0
1554681601610,4001.0,146.0,34.985836029052734,0.95220947265625,0.29986572265625,-0.0205078125,-0.05413818359375,-0.609375,0.484375,-0.4765625,0.83306884765625,3.0
1554681601660,3925.0,146.0,35.568355560302734,0.951171875,0.30462646484375,-0.0218505859375,-0.04437255859375,-1.03125,0.3828125,-0.58984375,1.5579376220703125,3.0
1554681601710,3855.0,146.0,36.42420196533203,0.94927978515625,0.31158447265625,-0.02392578125,-0.0341796875,-0.51953125,0.5546875,-0.09765625,0.587127685546875,3.0
1554681601760,3888.0,146.0,37.115928649902344,0.94775390625,0.3173828125,-0.02386474609375,-0.02191162109375,-0.3828125,0.84375,-0.1953125,0.8966064453125,3.0
1554681601810,3912.0,146.0,37.99131393432617,0.94549560546875,0.32452392578125,-0.0247802734375,-0.00848388671875,-0.37109375,0.0859375,-0.37890625,0.288665771484375,3.0
1554681601860,3941.0,146.0,38.30809211730957,0.94464111328125,0.3271484375,-0.02532958984375,0.00311279296875,0.08203125,-0.37890625,-0.31640625,0.2504119873046875,3.0
1554681601910,3969.0,146.0,39.039527893066406,0.94244384765625,0.3330078125,-0.02716064453125,0.011962890625,0.26953125,-0.05078125,-0.0390625,0.076751708984375,3.0
1554681601960,3901.0,178.0,39.8505859375,0.93994140625,0.33941650390625,-0.0303955078125,0.01885986328125,0.3671875,0.1171875,0.1640625,0.17547607421875,3.0
1554681602010,3814.0,178.0,39.92039966583252,0.93963623046875,0.3399658203125,-0.03057861328125,0.0230712890625,0.91796875,0.015625,-0.05859375,0.846343994140625,3.0
1554681602060,3759.0,178.0,39.92756402492523,0.9395751953125,0.340087890625,-0.03009033203125,0.02490234375,0.96484375,-0.19140625,-0.1875,1.002716064453125,3.0
1554681602110,3772.0,178.0,39.340450286865234,0.9412841796875,0.33551025390625,-0.0274658203125,0.02642822265625,0.54296875,-0.12890625,0.078125,0.317535400390625,3.0
1554681602160,3890.0,178.0,38.60354995727539,0.94342041015625,0.32952880859375,-0.026123046875,0.02667236328125,0.6484375,-0.55859375,0.25390625,0.796966552734375,3.0
1554681602210,3920.0,178.0,38.57030892372131,0.9434814453125,0.3292236328125,-0.02587890625,0.02728271484375,0.7421875,-0.43359375,0.40625,0.9038848876953125,3.0
1554681602260,3913.0,178.0,38.29435157775879,0.9442138671875,0.326904296875,-0.02716064453125,0.030029296875,0.89453125,-0.00390625,0.40625,0.965240478515625,3.0
1554681602310,3896.0,178.0,38.590803146362305,0.9432373046875,0.3292236328125,-0.0286865234375,0.03369140625,0.53515625,-0.08203125,-0.0390625,0.294647216796875,3.0
1554681602360,3786.0,178.0,37.623268127441406,0.94573974609375,0.321044921875,-0.03009033203125,0.0399169921875,0.44140625,-0.12109375,-0.359375,0.338653564453125,3.0
1554681602410,3766.0,178.0,37.26400947570801,0.94647216796875,0.31787109375,-0.03167724609375,0.04571533203125,0.37109375,0.04296875,-0.4921875,0.381805419921875,3.0
1554681602460,3742.0,178.0,36.59774398803711,0.94805908203125,0.31219482421875,-0.0330810546875,0.05084228515625,0.4921875,0.48828125,-0.0625,0.4845733642578125,3.0
1554681602510,3758.0,199.0,36.054962158203125,0.94921875,0.3077392578125,-0.032470703125,0.0565185546875,0.69921875,-0.13671875,-0.171875,0.537139892578125,3.0
1554681602560,3794.0,199.0,35.41228485107422,0.95062255859375,0.3026123046875,-0.02996826171875,0.06158447265625,0.78125,0.1640625,-0.03515625,0.6385040283203125,3.0
1554681602610,3847.0,199.0,35.20589351654053,0.950927734375,0.30133056640625,-0.0255126953125,0.06536865234375,0.55859375,0.2109375,-0.1640625,0.3834381103515625,3.0
1554681602660,3872.0,199.0,35.53617286682129,0.95001220703125,0.30450439453125,-0.01971435546875,0.06585693359375,0.64453125,0.42578125,-0.07421875,0.6022186279296875,3.0
1554681602710,3909.0,199.0,36.678932189941406,0.947021484375,0.31439208984375,-0.01348876953125,0.0645751953125,0.546875,0.2109375,-0.265625,0.41412353515625,3.0
1554681602760,3800.0,199.0,36.545597553253174,0.947265625,0.3134765625,-0.0047607421875,0.0660400390625,0.5625,0.4609375,0.08203125,0.5355987548828125,3.0
1554681602810,3817.0,199.0,37.77459716796875,0.94378662109375,0.3236083984375,0.00653076171875,0.0667724609375,0.19921875,0.87890625,0.2265625,0.863494873046875,3.0
1554681602860,3786.0,199.0,37.36171913146973,0.94512939453125,0.32012939453125,0.010986328125,0.064453125,-0.15234375,2.08203125,0.92578125,5.2151336669921875,3.0
1554681602910,3753.0,199.0,37.59965133666992,0.94476318359375,0.322021484375,0.01336669921875,0.0599365234375,0.51953125,1.015625,0.49609375,1.547515869140625,3.0
1554681602960,3719.0,199.0,37.47961235046387,0.9454345703125,0.32110595703125,0.01025390625,0.05419921875,-0.61328125,-0.2109375,-0.62109375,0.806365966796875,3.0
1554681603010,3700.0,220.0,36.75281524658203,0.94775390625,0.31524658203125,0.0032958984375,0.04876708984375,0.39453125,-0.30859375,0.13671875,0.2695770263671875,3.0
1554681603060,3728.0,220.0,36.57202911376953,0.948486328125,0.313720703125,-0.00128173828125,0.04364013671875,0.109375,0.12890625,0.55859375,0.340606689453125,3.0
1554681603110,3753.0,220.0,36.13205909729004,0.9498291015625,0.31011962890625,-0.0018310546875,0.040771484375,-0.01953125,0.390625,0.3125,0.2506256103515625,3.0
1554681603160,3881.0,220.0,35.96194362640381,0.9503173828125,0.3087158203125,0.0018310546875,0.0401611328125,0.24609375,0.015625,0.37890625,0.204376220703125,3.0
1554681603210,3934.0,220.0,35.99262583255768,0.95025634765625,0.30889892578125,0.00457763671875,0.039306640625,0.28125,-0.27734375,0.171875,0.1855621337890625,3.0
1554681603260,4003.0,220.0,35.79665565490723,0.9508056640625,0.30718994140625,0.00836181640625,0.03875732421875,-0.05859375,-0.66015625,0.05078125,0.4418182373046875,3.0
1554681603310,4004.0,220.0,35.559388160705566,0.95159912109375,0.30499267578125,0.014892578125,0.03485107421875,-0.515625,-0.7890625,-0.15625,0.91290283203125,3.0
1554681603360,3927.0,220.0,35.505247354507446,0.95184326171875,0.30419921875,0.0201416015625,0.0316162109375,-0.640625,-0.90234375,-0.11328125,1.237457275390625,3.0
1554681603410,3874.0,220.0,36.409751892089844,0.9495849609375,0.31201171875,0.01580810546875,0.026123046875,-1.13671875,0.0234375,0.609375,1.6640167236328125,3.0
1554681603460,3874.0,220.0,36.75263023376465,0.94879150390625,0.31494140625,0.01348876953125,0.019775390625,-1.0703125,0.328125,0.73046875,1.7868194580078125,3.0
1554681603510,3873.0,233.0,36.402883529663086,0.9498291015625,0.3121337890625,0.01123046875,0.01556396484375,-0.42578125,-0.25390625,0.04296875,0.2476043701171875,3.0
1554681603560,3936.0,233.0,36.09177589416504,0.95074462890625,0.30963134765625,0.00848388671875,0.0101318359375,-0.54296875,-0.0078125,-0.53125,0.5771026611328125,3.0
1554681603610,3948.0,233.0,35.937150955200195,0.95123291015625,0.3084716796875,0.0069580078125,0.0045166015625,-0.671875,0.1171875,-0.72265625,0.9873809814453125,3.0
1554681603660,3992.0,233.0,35.66291522979736,0.95196533203125,0.30615234375,0.0069580078125,-0.0008544921875,-0.50390625,0.3671875,-0.35546875,0.515106201171875,3.0
