start,end,prox_eps,prox_pmin,prox_pmax,prox_length,chewing_gt,date_exp
2019-02-09 11:03:06.730000-06:00,2019-02-09 11:03:10.180000-06:00,0.4285714285714286,700,1000,5,1,0
2019-02-09 11:03:18.530000-06:00,2019-02-09 11:03:20.580000-06:00,0.5,400,600,5,1,0
2019-02-09 11:03:18.530000-06:00,2019-02-09 11:03:25.280000-06:00,0.4545454545454546,550,800,11,1,0
2019-02-09 11:03:18.530000-06:00,2019-02-09 11:03:25.280000-06:00,0.5,600,900,10,1,0
2019-02-09 11:03:18.530000-06:00,2019-02-09 11:03:26.380000-06:00,0.375,800,1100,9,1,0
2019-02-09 11:03:19.030000-06:00,2019-02-09 11:03:25.280000-06:00,0.2857142857142858,700,900,9,1,0
2019-02-09 11:03:21.380000-06:00,2019-02-09 11:03:25.280000-06:00,0.5555555555555556,450,700,8,1,0
2019-02-09 11:03:22.880000-06:00,2019-02-09 11:03:25.280000-06:00,0.30000000000000004,500,650,5,1,0
2019-02-09 11:03:23.180000-06:00,2019-02-09 11:03:25.280000-06:00,0.33333333333333326,450,600,5,1,0
2019-02-09 11:03:41.180000-06:00,2019-02-09 11:03:44.880000-06:00,0.41666666666666674,600,850,6,1,0
2019-02-09 11:03:41.180000-06:00,2019-02-09 11:03:44.880000-06:00,0.23529411764705888,850,1050,5,1,0
2019-02-09 11:03:41.330000-06:00,2019-02-09 11:03:44.880000-06:00,0.5384615384615385,650,1000,5,1,0
2019-02-09 11:03:41.530000-06:00,2019-02-09 11:03:44.130000-06:00,0.16666666666666674,600,700,5,1,0
2019-02-09 11:03:41.530000-06:00,2019-02-09 11:03:44.880000-06:00,0.25,600,750,6,1,0
2019-02-09 11:04:00.380000-06:00,2019-02-09 11:04:10.830000-06:00,0.5,600,900,14,1,0
2019-02-09 11:04:01.730000-06:00,2019-02-09 11:04:10.830000-06:00,0.5384615384615385,650,1000,12,1,0
2019-02-09 11:04:01.730000-06:00,2019-02-09 11:04:10.830000-06:00,0.46666666666666656,750,1100,11,1,0
2019-02-09 11:04:04.780000-06:00,2019-02-09 11:04:07.580000-06:00,0.5555555555555556,450,700,6,1,0
2019-02-09 11:04:04.780000-06:00,2019-02-09 11:04:07.580000-06:00,0.4545454545454546,550,800,5,1,0
2019-02-09 11:04:07.880000-06:00,2019-02-09 11:04:10.580000-06:00,0.375,400,550,7,1,0
2019-02-09 11:04:16.280000-06:00,2019-02-09 11:04:19.880000-06:00,0.23076923076923084,650,800,6,1,0
2019-02-09 11:04:16.280000-06:00,2019-02-09 11:04:20.830000-06:00,0.46153846153846145,650,950,7,1,0
2019-02-09 11:04:22.480000-06:00,2019-02-09 11:04:31.680000-06:00,0.46153846153846145,650,950,13,1,0
2019-02-09 11:04:23.380000-06:00,2019-02-09 11:04:25.530000-06:00,0.33333333333333326,450,600,5,1,0
2019-02-09 11:04:23.380000-06:00,2019-02-09 11:04:28.480000-06:00,0.2727272727272727,550,700,9,1,0
2019-02-09 11:04:23.380000-06:00,2019-02-09 11:04:29.180000-06:00,0.2727272727272727,550,700,10,1,0
2019-02-09 11:04:23.930000-06:00,2019-02-09 11:04:30.180000-06:00,0.3125,800,1050,8,1,0
2019-02-09 11:04:24.380000-06:00,2019-02-09 11:04:31.680000-06:00,0.5,600,900,11,1,0
2019-02-09 11:04:43.380000-06:00,2019-02-09 11:04:47.680000-06:00,0.33333333333333326,600,800,7,1,0
2019-02-09 11:04:43.380000-06:00,2019-02-09 11:04:50.080000-06:00,0.3076923076923077,650,850,10,1,0
