Time,proximity,ambient,leanForward,qW,qX,qY,qZ,aX,aY,aZ,power,cal
1549299600040,5410.0,51.0,1.8698608786634368,0.09722900390625,-0.01287841796875,-0.00885009765625,0.9951171875,-0.00390625,-0.00390625,0.0,3.0517578125e-05,3.0
1549299600090,5413.0,51.0,1.8709268309175968,0.09722900390625,-0.0128173828125,-0.00897216796875,0.9951171875,-0.00390625,0.03515625,0.0,0.001251220703125,3.0
1549299600140,5409.0,51.0,1.8662661910057068,0.09722900390625,-0.01275634765625,-0.0089111328125,0.9951171875,-0.00390625,-0.01171875,0.0,0.000152587890625,3.0
1549299600190,5408.0,51.0,1.8681855201721191,0.09722900390625,-0.01275634765625,-0.00897216796875,0.9951171875,-0.01171875,0.02734375,0.0,0.000885009765625,3.0
1549299600240,5403.0,51.0,1.8635311424732208,0.09722900390625,-0.0126953125,-0.0089111328125,0.9951171875,-0.00390625,0.01953125,0.0,0.000396728515625,3.0
1549299600290,5402.0,51.0,1.8608052283525467,0.09722900390625,-0.01263427734375,-0.0089111328125,0.9951171875,-0.00390625,-0.01953125,0.0,0.000396728515625,3.0
1549299600340,5406.0,51.0,1.8588914349675179,0.09722900390625,-0.01263427734375,-0.00885009765625,0.9951171875,-0.00390625,0.01953125,0.0,0.000396728515625,3.0
1549299600390,5402.0,51.0,1.8580884970724583,0.09722900390625,-0.0125732421875,-0.0089111328125,0.9951171875,-0.00390625,-0.01953125,0.0,0.000396728515625,3.0
1549299600440,5402.0,51.0,1.6478872299194336,0.09716796875,-0.01251220703125,-0.00885009765625,0.99517822265625,-0.00390625,0.01953125,0.0,0.000396728515625,3.0
1549299600490,5402.16667175293,51.0,1.6444899886846542,0.09716796875,-0.012451171875,-0.008839925052598119,0.99517822265625,-0.00390625,-0.020833373069763184,0.0,0.0006612148135900497,3.0
1549299600540,5398.0,51.0,1.6426979824900627,0.09716796875,-0.012451171875,-0.0087890625,0.99517822265625,-0.00390625,0.01171875,0.0,0.000152587890625,3.0
1549299600590,5402.0,51.0,1.6426979827089885,0.09716796875,-0.012451171875,-0.0087890625,0.99517822265625,-0.00390625,-0.02734375,0.0,0.000762939453125,3.0
1549299600640,5396.199996948242,51.0,1.6370964720845222,0.09716796875,-0.01239013671875,-0.008715820498764515,0.99517822265625,-0.00390625,0.01171875,0.0,0.000152587890625,3.0
1549299600690,5396.800003051758,51.0,1.634968787431717,0.09716796875,-0.01239013671875,-0.008654785342514515,0.99517822265625,-0.00234377384185791,0.01015627384185791,0.0,0.00012817420065402985,3.0
1549299600740,5396.399993896484,51.0,1.6328533217310905,0.09716796875,-0.01239013671875,-0.008593750186264515,0.99517822265625,0.00390625,0.00390625,0.0,3.0517578125e-05,3.0
1549299600790,5397.16667175293,51.0,1.6311687769204877,0.09716796875,-0.01239013671875,-0.008544921875,0.99517822265625,0.002604156732559204,0.002604156732559204,-0.001302093267440796,4.069018177688122e-05,3.0
1549299600840,5393.0,51.0,1.6311687769204877,0.09716796875,-0.01239013671875,-0.008544921875,0.99517822265625,-0.00390625,-0.00390625,-0.0078125,9.1552734375e-05,3.0
1549299600890,5396.0,51.0,1.6018950939178467,0.09722900390625,-0.0123291015625,-0.00848388671875,0.99517822265625,-0.00390625,-0.00390625,0.0,3.0517578125e-05,3.0
1549299600940,5395.199996948242,51.79998779296875,1.5993579253554344,0.09722900390625,-0.0123291015625,-0.008410644717514515,0.99517822265625,-0.00390625,-0.01171875,0.0015624761581420898,0.00016479473561048508,3.0
1549299600990,5394.800018310547,55.0,1.5972565561532974,0.09722900390625,-0.0123291015625,-0.008349609561264515,0.99517822265625,-0.00390625,-0.01953125,0.00625002384185791,0.0006896853446960449,3.0
1549299601040,5390.599990844727,55.0,1.595167763531208,0.09722900390625,-0.0123291015625,-0.008288574405014515,0.99517822265625,-0.00234377384185791,-0.04140639305114746,0.0,0.0020813047885894775,3.0
1549299601090,5392.5,55.0,1.5931604504585266,0.09722900390625,-0.0123291015625,-0.008229573490098119,0.99517822265625,0.002604156732559204,-0.00390625,0.0,3.0517578125e-05,3.0
1549299601140,5390.0,55.0,1.591438740491867,0.09722900390625,-0.0123291015625,-0.0081787109375,0.99517822265625,-0.00390625,-0.00390625,0.0,3.0517578125e-05,3.0
1549299601190,5392.0,55.0,1.5883384729628944,0.09722900390625,-0.01226806640625,-0.0081787109375,0.99517822265625,-0.00390625,-0.00390625,0.0,3.0517578125e-05,3.0
